,scene_name,img_a_idx,img_b_idx,is_valid,is_valid_masked,norm_diff_descriptor_ground_truth,norm_diff_descriptor,norm_diff_descriptor_masked,norm_diff_ground_truth_3d,norm_diff_pred_3d,norm_diff_pred_3d_masked,pixel_match_error_l2,pixel_match_error_l2_masked,pixel_match_error_l1,fraction_pixels_closer_than_ground_truth,fraction_pixels_closer_than_ground_truth_masked,average_l2_distance_for_false_positives,average_l2_distance_for_false_positives_masked
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,13.341664064126334,13.341664064126334,16.0,0.0038368055555555555,0.022863914399735112,87.39572482343985,86.90472428050965
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,103.58088626768937,103.58088626768937,127.0,0.08752170138888889,0.4624104699998257,359.46188759335126,357.3262526239188
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,78.77182237323191,78.77182237323191,101.0,0.027408854166666666,0.15908021539480333,119.02015023448334,117.74140159867238
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,52.773099207835045,52.773099207835045,71.0,0.03163773148148148,0.18572573758778732,115.27140942067095,114.52443220098047
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,24.08318915758459,24.08318915758459,26.0,0.010685763888888889,0.06349441472213024,177.34984269473654,177.6127016278429
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,175.41379649275024,175.41379649275024,216.0,0.07019965277777777,0.40589547426938294,163.41603930929872,160.98564684207713
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,78.92401408950256,78.92401408950256,103.0,0.028804976851851852,0.16739278183434117,117.69028114637457,116.45764909557886
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,171.73526137634053,171.73526137634053,231.0,0.02746527777777778,0.15890594775456146,169.4930811162452,166.47754697552656
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,12.041594578792296,12.041594578792296,17.0,0.002816840277777778,0.016755833609257097,95.41891129765135,94.56032491593845
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,73.97972695272672,72.78049189171504,89.0,0.010402199074074074,0.059294564592300855,106.22811280769979,105.28886600046098
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,12.083045973594572,12.083045973594572,16.0,0.0014482060185185186,0.008478120697767632,24.438886485608812,22.836817400767405
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,72.11102550927978,72.11102550927978,76.0,0.02601707175925926,0.1533293832668212,121.06496419751483,120.29908838823927
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,30.0,30.0,30.0,0.010918692129629629,0.06426990572120662,80.22498324273518,79.37101348671864
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,50.80354318352215,50.80354318352215,59.0,0.030287905092592594,0.15373019883937752,430.34305930871375,430.8910124771204
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,38.01315561749642,38.01315561749642,39.0,0.014904513888888889,0.07572800306711047,439.98365687530173,437.85728946307916
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,31.0,31.0,31.0,0.004419849537037037,0.02575675722775038,74.62931327781185,73.70560977934858
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,11.704699910719626,11.704699910719626,15.0,0.0016666666666666668,0.010037816077932488,63.25873557500495,63.25873557500495
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,10.0,10.0,14.0,0.003929398148148148,0.02252409250126344,81.67097861647957,82.81150197811307
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,36.05551275463989,36.05551275463989,46.0,0.015141782407407408,0.08925988533189272,101.38205854042701,100.71593728625498
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,94.59386872308374,93.96275858019496,114.0,0.011099537037037036,0.06208284683617099,68.90771016893873,67.00807186353858
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,20.808652046684813,20.808652046684813,29.0,0.00494212962962963,0.027142184967673354,87.10904014713913,85.78918551016045
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,70.83784299369935,70.83784299369935,90.0,0.017455150462962962,0.09517627171810467,112.73966636624147,111.17135947706743
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,45.0,45.0,45.0,0.006837384259259259,0.03848700834741997,94.17277644207131,93.27011372121584
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,98.71676655968832,98.71676655968832,119.0,0.053991608796296296,0.3201383685063521,123.22859649624476,122.12131980153173
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,75.05997601918082,75.05997601918082,78.0,0.02544994212962963,0.14768311172298415,131.8420085499426,130.73767117485528
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,13.341664064126334,13.341664064126334,16.0,0.0008174189814814815,0.004644232612446195,41.83955441958995,40.93696135290864
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,93.40770846134703,92.72000862812729,115.0,0.018916377314814815,0.10483069898750501,65.41849764360236,62.528669540006234
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,124.33824833895642,124.33824833895642,166.0,0.10979600694444444,0.6434309813010822,132.5397247158721,130.7902931733684
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,24.413111231467404,24.413111231467404,34.0,0.0013527199074074073,0.007876897338933134,90.96950352625115,87.7049177186317
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,51.42956348249516,51.42956348249516,69.0,0.029975405092592593,0.17660282662112473,111.50591097452076,110.74560871147048
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,40.8166632639171,40.8166632639171,56.0,0.01758246527777778,0.10336685080947319,112.18841084519221,111.53748820342112
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,40.607881008493905,40.607881008493905,57.0,0.025733506944444446,0.14770925186902045,111.33992095656214,110.69034483237111
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,52.3450093132096,52.3450093132096,58.0,0.015219907407407408,0.08953000017426764,109.44479704581957,108.79297198794112
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,32.2490309931942,32.2490309931942,44.0,0.007965856481481482,0.043863165048882075,96.0801076184724,95.47386747578663
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,84.72307831990054,81.88406438373708,100.0,0.03733796296296296,0.20810170259484517,72.38403778336244,69.93333931055588
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,78.84795495128583,78.84795495128583,97.0,0.02505642361111111,0.14647195162330306,118.65449162691509,117.60579166997692
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,68.06614430096654,68.06614430096654,71.0,0.019913194444444445,0.11533032431207849,126.44954062181041,125.46155743395387
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,102.77159140540736,102.77159140540736,120.0,0.061477141203703706,0.3612045379293519,153.19732552082962,151.65422072859621
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,11.180339887498949,11.045361017187261,13.0,0.0017447916666666666,0.009070630674590035,428.1046904071839,427.1394071467453
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,31.32091952673165,31.32091952673165,39.0,0.006938657407407407,0.03924507258247216,86.83093222728402,86.05199915033079
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,18.867962264113206,18.867962264113206,26.0,0.007348090277777778,0.04360176358851925,95.5685022017337,95.01967784728335
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,24.041630560342615,24.041630560342615,30.0,0.005895543981481482,0.034931948486485544,103.25400864759881,102.71443838459925
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,17.69180601295413,17.69180601295413,25.0,0.006131365740740741,0.035149783036787896,82.65428242480031,83.17630002945863
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,56.859475903318,56.859475903318,75.0,0.007863136574074074,0.043967725633027206,88.30956935911652,86.57082691386127
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,87.29833904490967,86.68333173107735,101.0,0.01770978009259259,0.09731105031106774,63.55585597390505,61.00130265101773
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,50.635955604688654,50.635955604688654,58.0,0.022336516203703704,0.12840039733021974,113.1210296545663,112.70143461430513
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,72.02777242147643,72.02777242147643,74.0,0.019029224537037037,0.1044037432689124,126.41687676063543,125.92702394502153
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,151.90786681406595,151.90786681406595,174.0,0.07855758101851852,0.45687747242214594,151.86380521133225,150.10467967354896
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,38.8329756778952,38.8329756778952,54.0,0.014937789351851851,0.08743878849136504,78.47769677679295,78.2076876594405
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,36.87817782917155,36.87817782917155,52.0,0.010559895833333333,0.060540578220030325,84.13422673959205,83.66127780061451
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,78.5175139698144,78.5175139698144,111.0,0.035794270833333336,0.2103149016259171,82.15877860791339,81.38020856800651
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,30.610455730027933,30.610455730027933,43.0,0.009509548611111111,0.054415070665528115,85.35110222917251,85.18338326429236
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,72.24956747275377,72.24956747275377,102.0,0.02859519675925926,0.16902218427060278,73.87565276386339,73.19620999355418
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,41.593268686170845,41.593268686170845,56.0,0.01775462962962963,0.10260878657442099,86.33543254133026,85.4458540120741
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,28.0178514522438,28.0178514522438,29.0,0.011875,0.07151943955526899,150.96480580167537,150.96480580167537
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,138.0507153186828,138.0507153186828,170.0,0.051317997685185184,0.3006378195632853,134.78837634071544,132.5769192271069
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,105.47511554864494,105.47511554864494,137.0,0.08430989583333333,0.48485614206298033,237.55963979477423,236.94293345889974
0,shirt_hanging,cam2-183-119,cam1-0-0,,,,,,,,,57.982756057296896,57.982756057296896,80.0,0.024266493055555557,0.14259449662792117,96.28993624273532,95.72398195028296
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,13.601470508735444,13.601470508735444,19.0,0.0040263310185185185,0.023891754636740564,93.15816362321748,94.9904243164579
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,46.22769732530488,46.22769732530488,65.0,0.02681568287037037,0.16032601457832074,187.75883024488846,187.70955648739613
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,9.433981132056603,9.433981132056603,13.0,0.0014221643518518518,0.008727459980645103,54.21789431724905,54.21789431724905
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,45.5411901469428,45.5411901469428,52.0,0.02685619212962963,0.16013956833254908,104.70219727647967,104.00028930543068
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,49.20365840057018,49.20365840057018,69.0,0.023817997685185187,0.14285333783171894,95.5400605190311,94.9606462130451
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,86.97700845625813,86.97700845625813,123.0,0.041221064814814815,0.24640203137623964,101.26903748799498,100.26440116291889
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,67.08203932499369,67.08203932499369,78.0,0.017280092592592593,0.10315804426766578,59.648476066439244,58.52485174706781
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,34.48187929913333,34.48187929913333,43.0,0.006671006944444445,0.03721822201308675,97.11063911527808,98.52385011169396
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,92.84934033152847,92.84934033152847,131.0,0.04600115740740741,0.2745465360951053,101.093843002816,99.98041097551805
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,69.77105417004964,69.77105417004964,94.0,0.006927083333333334,0.04248310885797235,143.97119355122967,144.03467330821812
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,344.223764432382,344.223764432382,388.0,0.047621527777777777,0.27712126996528547,406.0586277455902,405.7923799102843
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,20.615528128088304,20.615528128088304,29.0,0.005315393518518519,0.031589321069313614,77.94667090357113,78.57309077449322
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,15.620499351813308,15.620499351813308,22.0,0.006147280092592592,0.03591309829268509,62.94287876159263,62.56458186304719
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,48.25971404805462,48.25971404805462,67.0,0.02761429398148148,0.16367316860955491,210.54174618117165,210.40433098153906
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,33.37663853655727,33.37663853655727,38.0,0.009976851851851851,0.060683813802349225,79.63656568510379,78.82286885084
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,68.46897107449476,68.46897107449476,76.0,0.031629050925925925,0.1839602958280433,223.24324197221594,223.1183739310593
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,31.144823004794873,31.144823004794873,44.0,0.010030381944444444,0.059929150426606764,73.85952871200594,72.82569199536536
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,75.43208866258443,75.43208866258443,92.0,0.03601996527777778,0.2094412827501709,217.39836266386334,217.2309523964132
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,32.2490309931942,32.2490309931942,44.0,0.013812210648148148,0.08369660756616622,56.013574946193444,55.18823302887046
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,128.4562182223967,128.4562182223967,179.0,0.012332175925925925,0.07480933651771683,91.40543028382868,91.68262320576092
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,9.899494936611665,9.899494936611665,14.0,0.0021484375,0.012855912565589126,86.7111744196392,88.39549770033041
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,45.0,45.0,45.0,0.0011950231481481482,0.007093835731979082,359.0561665890952,359.1868291410457
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,74.70609078247904,74.70609078247904,101.0,0.004001736111111111,0.024557634085925085,128.64385853298225,128.64385853298225
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,43.56604182158393,43.56604182158393,60.0,0.01183883101851852,0.07126685784805518,164.97046536025104,165.23328677371845
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,74.72616676907762,74.72616676907762,92.0,0.03688802083333333,0.2144220610300711,217.0862564487458,216.87627800510458
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,31.04834939252005,31.04834939252005,38.0,0.007706886574074074,0.04293590688341783,398.49520133266674,391.03735463713457
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,69.18092222571191,69.18092222571191,74.0,0.048057002314814815,0.28675432599682155,121.82728317908887,121.00321526906409
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,23.08679276123039,23.08679276123039,25.0,0.0048090277777777775,0.02845524846181847,83.94770396302353,84.52864301611615
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,41.97618372363071,41.0,50.0,0.004411168981481481,0.025321175854323332,104.75423504506078,103.61655339841414
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,29.410882339705484,29.410882339705484,37.0,0.003676215277777778,0.02254223895305994,86.01549200868835,85.98934865509483
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,29.154759474226502,29.154759474226502,32.0,0.016409143518518517,0.09783100867418962,89.23876356425643,88.3919117458541
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,97.67292357659824,97.67292357659824,114.0,0.037925347222222225,0.2155496168973569,241.4331765998465,240.98151929831877
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,125.4312560727987,125.4312560727987,175.0,0.010765335648148149,0.06538936190991983,92.05969790555737,92.23788876485526
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,312.8274284649605,312.8274284649605,371.0,0.09666232638888889,0.5518364955208509,388.79791801299336,388.5338764470193
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,279.20064469839605,279.20064469839605,335.0,0.11613859953703703,0.6632869585290279,376.7564478246316,376.2637854139258
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,147.50254235097103,147.50254235097103,167.0,0.06595052083333333,0.38253442596752285,259.7816546584831,259.2418598028607
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,13.601470508735444,13.601470508735444,19.0,0.0012644675925925926,0.007759715181163602,58.4021705430148,58.4021705430148
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,29.206163733020468,29.206163733020468,41.0,0.015043402777777777,0.09055960508909466,98.44535350701646,97.55344651829445
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,31.38470965295043,31.38470965295043,41.0,0.013370949074074073,0.08003870979197926,91.43275239002507,91.6280528944073
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,87.23531395025755,87.23531395025755,116.0,0.005118634259259259,0.03141175321619774,130.53973130863787,130.53973130863787
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,57.3149195236284,57.3149195236284,81.0,0.030692997685185186,0.18195377908783394,207.86930759930274,207.77724120044653
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,55.31726674375732,55.31726674375732,78.0,0.009945023148148149,0.06103007111592517,68.19006197040913,68.19006197040913
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,103.94229168149026,103.94229168149026,122.0,0.0057421875,0.035229462058188984,129.01976309108184,128.99410662796464
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,95.2732911156112,95.2732911156112,123.0,0.027609953703703703,0.1573162394680067,262.16893047356655,261.7067290704533
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,30.066592756745816,30.066592756745816,32.0,0.004934895833333334,0.027789369012633954,298.9206549335842,297.69232822476846
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,15.297058540778355,15.297058540778355,18.0,0.0002416087962962963,0.0014826915735175303,29.51689793145909,29.51689793145909
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,92.30926280715278,92.30926280715278,121.0,0.021416377314814813,0.11951204353963758,292.3039690359832,292.64631371009557
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,31.400636936215164,31.400636936215164,36.0,0.010474537037037037,0.06357816980813794,158.91257449271856,159.15160029031614
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,119.81652640600127,119.81652640600127,146.0,0.004675925925925926,0.028677208278213313,107.1103387097673,107.03451975680608
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,24.041630560342615,24.041630560342615,34.0,0.007071759259259259,0.04337094812355171,52.20395038211487,52.15693178035646
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,29.017236257093817,29.017236257093817,30.0,0.010688657407407407,0.059254392584766453,363.6298553943966,359.22699243316237
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,43.829214001622255,43.829214001622255,59.0,0.00953125,0.054628750011097994,77.26889711562308,75.57154945682258
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,37.73592452822641,37.73592452822641,52.0,0.0026692708333333334,0.01591007963918212,63.172180273221635,63.27723537612618
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,49.040799340956916,49.040799340956916,63.0,0.02179398148148148,0.12665027123489564,258.23650672083124,258.13493489660436
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,81.83520025025906,81.83520025025906,113.0,0.04517650462962963,0.26927277085756396,103.74568702263214,102.71999296679424
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,67.20863039818622,67.20863039818622,95.0,0.03320167824074074,0.1980591833654435,83.73286503214956,82.78955858155922
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,2.8284271247461903,2.8284271247461903,4.0,3.90625e-05,0.0002130814237390463,2.97861795872484,2.8971562635133608
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,48.83646178829912,48.83646178829912,69.0,0.010656828703703703,0.0652828211980503,69.83445349942058,69.68884303712828
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,55.362442142665635,55.362442142665635,69.0,0.024500868055555555,0.14342155496168973,155.22224182741195,154.8137023363466
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,60.83584469702052,60.83584469702052,81.0,0.01817853009259259,0.1079790114797617,105.4825632103773,105.3976078380244
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,61.07372593840988,61.07372593840988,86.0,0.010432581018518518,0.06402208944092762,70.55481035862915,70.55481035862915
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,135.5912976558599,135.5912976558599,191.0,0.03387586805555556,0.20125540472152922,107.92272471872222,108.42025710383314
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,316.76489704511135,316.76489704511135,338.0,0.05799479166666666,0.33493736293981335,388.13738632196845,388.2662097960036
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,58.18934610390462,58.18934610390462,74.0,0.022212094907407408,0.13326467376346185,95.51302635690443,94.73288751605749
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,30.805843601498726,30.805843601498726,37.0,0.004613715277777777,0.026910408139710386,80.56376578244851,78.83089732485378
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,86.12200647918046,86.12200647918046,103.0,0.03730902777777778,0.21496364298207452,229.9857785441708,229.56223277368525
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,123.0690862889621,123.0690862889621,174.0,0.07296730324074074,0.4406079923290687,95.71185630921659,94.81420865765575
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,53.75872022286245,53.75872022286245,62.0,0.02722800925925926,0.16240355845977644,97.08624026592891,96.4647773113755
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,129.8345100502944,129.8345100502944,183.0,0.018585069444444446,0.11309296564949882,96.48941844604839,96.20918489532272
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,334.79097956784915,334.79097956784915,391.0,0.0631495949074074,0.36341924657959923,403.8761292446762,403.53501284160217
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,3.605551275463989,3.605551275463989,5.0,2.170138888888889e-05,0.00013317588983690392,2.87361231372167,2.87361231372167
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,74.65252842335616,74.65252842335616,105.0,0.042469618055555554,0.25402857066756634,99.96176835687648,98.84880141333474
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,69.92138442565336,69.92138442565336,87.0,0.03531539351851852,0.20675112977546545,209.3689725967968,209.3192504926209
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,80.95677859203639,80.95677859203639,102.0,0.021656539351851852,0.12330311720366145,272.6779174338303,272.37540050236424
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,125.2078272313676,100.65783625729296,175.0,0.06689091435185185,0.39901272273667576,100.79072160954398,100.10284986232115
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,119.20151005754919,119.20151005754919,167.0,0.03134548611111111,0.19053918478598633,81.21991100621888,80.84759891212732
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,54.644304369257,54.644304369257,76.0,0.023872974537037038,0.14280894586843998,195.8532145189377,195.85089810210627
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,344.41980198589044,344.41980198589044,395.0,0.04927662037037037,0.2865234877877709,404.7404844727742,404.67123244431326
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,63.34824385884742,63.34824385884742,75.0,0.017764756944444446,0.10567950778191117,111.66623845689709,111.64884921483234
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,29.614185789921695,29.614185789921695,35.0,0.010405092592592593,0.057975904042332174,361.8808893154707,358.0626139652827
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,50.53711507397311,50.53711507397311,68.0,0.02869212962962963,0.1713529782568164,101.25933260843286,100.44925881129723
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,29.427877939124322,29.427877939124322,34.0,0.008039641203703703,0.044569531132083846,417.23231039033584,409.605426679497
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,47.16990566028302,47.16990566028302,61.0,0.017669270833333334,0.10278515177612245,142.3496676376591,141.88101340434267
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,46.8187996428785,46.8187996428785,60.0,0.03154803240740741,0.18593129899762947,239.1246287168411,238.9415346609492
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,55.02726596879042,54.08326913195984,70.0,0.008859953703703703,0.049798904406346274,113.27239088761111,112.09750731159288
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,45.221676218380054,45.221676218380054,63.0,0.007517361111111111,0.042784974208269336,319.89141455452096,316.7068041578954
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,45.044422518220834,45.044422518220834,47.0,0.016359953703703703,0.0977333463549759,174.51418106678244,174.560428315857
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,42.95346318982906,42.95346318982906,57.0,0.011320891203703705,0.06841689380554544,52.774361616815476,51.82698514755244
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,62.12889826803627,62.12889826803627,66.0,0.011559606481481481,0.06884305665302354,61.720028995553854,60.78909423034695
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,77.62087348130012,77.62087348130012,95.0,0.03736111111111111,0.21687249740307016,218.2909589557324,218.07093013396104
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,272.88275870783775,252.57276179350774,363.0,0.11735966435185186,0.6652224481279909,377.48063702082493,376.87859535468016
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,10.44030650891055,10.44030650891055,13.0,0.0016449652777777777,0.009899407811209859,73.75239192411512,72.17346587785954
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,72.69112738154499,72.69112738154499,82.0,0.04263165509259259,0.2541084762014685,110.23473877685056,109.44011527949422
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,27.202941017470888,27.202941017470888,38.0,0.003543113425925926,0.02103291220157503,94.26868462058381,95.30773795115901
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,68.00735254367721,68.00735254367721,69.0,0.03103732638888889,0.18160752177425799,165.70854682405187,165.15004829771743
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,58.137767414994535,58.137767414994535,82.0,0.02241898148148148,0.11129065194037271,373.3066346329616,368.19340979865495
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,36.05551275463989,36.05551275463989,46.0,0.01322193287037037,0.07639856880310389,128.76323866927163,128.3383260631989
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,320.9143187830671,320.9143187830671,354.0,0.06634403935185185,0.3813802349222697,392.8393833234044,392.62333419901756
0,shirt_hanging,cam0-422-119,cam0-0-0,,,,,,,,,70.61161377563892,70.61161377563892,84.0,0.03345196759259259,0.19507604343309687,217.6264726466557,217.48684578012
